,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
H9_Batch1.077,2.205371,4.368752,-3.391812,-14.566640,-11.358667,-6.324645,-6.187840,13.853474,5.015348,3.523442,11.082961,-3.354740,3.270670,10.881810,-5.100422,6.635373,4.574681,-10.855721,0.278504,-7.695929,1.910262,11.510550,14.110303,-7.789331,6.089037,-10.418254,0.096608,-7.040992,-6.215556,-7.325677,-1.635749,-6.984831
H9_Batch1.078,1.641525,3.143734,-2.824813,-12.091713,-8.422225,-5.250268,-3.925780,12.320168,3.867826,2.526664,9.015712,-1.411581,3.099185,8.986291,-2.818857,4.894529,3.462228,-9.131994,1.088910,-5.832355,1.703005,8.416549,10.986191,-6.017796,6.640765,-9.553733,1.233397,-5.450101,-5.462708,-4.440406,-0.475146,-5.201335
H9_Batch1.079,2.503510,4.357449,-3.859552,-16.686804,-11.111221,-6.247959,-5.739923,15.874410,4.790741,2.386617,13.223927,-1.454772,3.655855,12.389348,-4.371145,6.375206,3.496793,-11.634666,0.671843,-7.889239,4.018451,11.787484,14.247952,-8.263147,7.254706,-12.674591,2.573321,-8.845710,-6.901498,-6.183149,-1.296915,-7.153291
H9_Batch1.080,1.544160,2.636060,-3.451093,-14.470263,-10.690419,-7.315570,-5.546975,13.207411,4.539179,4.257751,10.567805,-2.265955,3.275700,10.261855,-2.943408,6.226588,3.799150,-10.845345,0.948861,-7.727650,0.714497,9.761530,12.848050,-5.952609,7.791408,-11.597376,1.110469,-6.576985,-6.605693,-6.690375,-2.080335,-6.941737
H9_Batch1.081,1.910260,3.987069,-3.881348,-18.135962,-12.211861,-8.338397,-8.063340,15.809199,5.393370,3.385140,12.803740,-3.534066,3.324692,12.217112,-5.440959,8.375212,3.881552,-13.360593,1.106635,-9.997895,0.989468,11.990953,16.228535,-8.570605,7.639949,-13.976697,1.091790,-8.874344,-7.909330,-7.907681,-2.194966,-7.175070
H9_Batch1.082,1.714567,4.512758,-3.418855,-15.502794,-11.486378,-7.200625,-6.039793,14.815964,5.268775,3.414824,12.631839,-2.388037,2.818439,11.280190,-4.208065,6.708236,3.804001,-11.527201,0.703086,-8.557299,2.717199,11.009151,13.698478,-7.529894,7.708235,-12.119944,2.098541,-6.802510,-7.380706,-6.748104,-1.964304,-7.382686
H9_Batch1.083,1.465766,2.895405,-3.800148,-15.466369,-10.709394,-6.805893,-5.839224,14.440560,5.472455,3.995653,11.794742,-1.992403,3.407557,10.916231,-3.450214,6.056690,4.060525,-11.052840,1.253115,-7.431459,1.485431,9.782401,13.506329,-7.077640,7.626812,-11.674029,1.421166,-7.312572,-6.002567,-6.401869,-1.693674,-7.173278
H9_Batch1.084,1.889648,4.797699,-3.458492,-15.714294,-11.367935,-6.664865,-5.422922,14.121464,5.855779,3.356039,11.916580,-2.552468,2.377917,10.341643,-3.541071,6.327197,4.486905,-11.129133,0.475061,-7.186251,1.553638,11.037792,12.849107,-6.992385,7.280755,-10.898670,1.775222,-6.636814,-6.513035,-6.156870,-1.750707,-7.379980
H9_Batch1.160,1.902216,2.399596,-4.185728,-16.202751,-11.089261,-7.112502,-5.209997,15.281278,5.798952,3.390335,12.483145,-1.891963,3.803927,10.279441,-3.356746,6.816455,2.575079,-11.443898,1.223126,-8.521764,0.329441,9.982727,13.653747,-7.220387,7.600339,-12.148896,2.003876,-7.008522,-7.622272,-7.013602,-2.139290,-7.696339
H9_Batch1.161,1.440869,3.490940,-2.619377,-15.718910,-10.145794,-7.130998,-5.084149,14.559040,5.859723,3.211245,11.321926,-2.973351,2.854424,11.789001,-3.633940,6.503767,4.290230,-11.399404,1.097912,-7.787853,2.783115,10.497152,14.062453,-8.051407,7.479339,-12.371965,1.795569,-7.009219,-5.439602,-5.662088,-1.776712,-6.456103
H9_Batch1.162,3.419046,5.309368,-3.863409,-17.624872,-12.212130,-7.658813,-5.497066,14.408279,5.556181,4.233015,12.381958,-2.708479,3.088720,10.243167,-3.881676,7.825212,3.676959,-13.244630,-0.135951,-7.144003,0.906436,11.024702,15.756010,-7.695984,7.559686,-12.156937,1.526891,-7.244923,-7.283476,-7.160757,-1.899594,-7.655576
H9_Batch2.085,2.480654,3.870144,-3.188358,-15.806022,-11.203424,-7.235868,-4.638108,13.588526,4.004566,3.614631,10.629093,-1.766157,3.036712,9.162754,-2.481588,6.646755,3.923145,-11.206738,1.039163,-7.287434,0.887706,9.405130,13.996123,-5.520568,7.642386,-12.208065,1.800372,-6.599837,-6.480095,-5.828358,-2.011228,-6.247417
H9_Batch2.086,1.615601,3.888198,-2.861653,-16.553535,-11.576754,-7.397769,-5.745903,13.815467,5.196168,3.397113,11.660474,-2.712161,2.505291,10.002079,-2.671508,7.167390,3.849022,-12.047551,0.300282,-8.086429,0.273903,9.529825,14.161517,-6.636559,6.942899,-11.677319,1.140151,-7.275235,-7.338416,-6.866343,-2.366478,-6.986334
H9_Batch2.087,3.104561,3.555591,-3.595204,-14.486620,-10.429465,-6.255131,-5.645352,12.609240,3.465591,3.308008,9.464161,-1.922630,2.724083,8.824342,-2.976361,6.071732,3.681687,-9.856199,0.622875,-6.217651,1.216904,8.975752,12.703027,-5.155774,5.942496,-10.771360,1.421057,-6.150989,-5.926319,-6.559154,-1.429236,-6.103349
H9_Batch2.088,2.255398,3.084898,-3.332288,-16.389339,-10.399702,-7.035727,-6.042591,12.933888,4.789528,2.981635,8.897664,-1.338510,3.006233,9.371236,-2.870667,7.414204,4.087222,-11.595187,1.206828,-8.232259,1.197679,9.433211,14.580807,-4.956106,6.653942,-10.661446,1.575688,-6.313943,-5.623168,-6.945683,-1.740322,-5.846615
H9_Batch2.089,1.295894,2.664133,-2.802218,-13.252293,-8.844976,-6.897101,-5.690182,12.409634,4.563407,2.742914,9.891014,-1.101301,2.861190,9.451793,-2.427983,6.771173,3.614520,-9.316056,1.128361,-7.666098,0.943290,9.283028,12.173137,-5.862372,5.825541,-10.536807,2.361201,-5.262485,-5.728011,-6.298783,-1.623031,-5.414213
H9_Batch2.090,2.073962,2.481211,-2.995931,-12.792041,-9.468353,-6.127105,-4.932464,11.890447,3.205912,3.425162,8.682775,-0.990755,3.458877,8.109891,-2.447601,5.959264,4.055449,-9.334074,1.717447,-6.507919,0.599753,8.418847,11.666335,-5.083486,7.003229,-11.409243,1.752245,-5.309563,-5.979442,-4.986409,-1.765636,-5.314257
H9_Batch2.091,2.141772,3.886400,-1.235497,-11.186592,-7.755863,-5.673295,-3.335219,9.119146,4.315277,0.748523,7.138733,-2.096902,1.471179,6.822866,-2.116368,5.372807,3.286108,-8.758042,0.168650,-5.289532,0.638211,7.581554,10.947960,-4.850490,4.639381,-7.028194,1.553797,-4.561326,-4.098494,-4.659308,-1.958994,-3.578633
H9_Batch2.092,1.931653,4.045886,-3.935281,-14.213265,-10.368281,-7.069016,-5.304753,13.649642,4.879044,3.554769,10.060693,-2.024259,3.197697,10.763967,-3.549761,5.913965,4.265239,-10.694974,0.968981,-7.489163,2.146279,10.613926,12.707555,-6.011492,7.850834,-10.541077,1.511301,-5.999783,-5.469122,-6.780602,-1.175092,-6.001659
H9_Batch2.093,2.306859,3.649082,-2.560340,-14.725408,-9.501576,-6.518708,-6.056746,12.189093,4.386133,2.258957,9.216390,-2.111568,1.473388,9.181018,-3.088210,6.592978,3.273273,-10.706412,0.632693,-6.909037,1.478467,8.151303,13.456375,-4.615005,5.561327,-10.298388,1.161043,-6.468555,-4.722030,-5.544231,-2.400870,-4.792430
H9_Batch2.094,0.996355,3.305886,-2.771538,-12.924713,-8.399247,-5.846992,-5.350248,10.867326,3.407074,2.943312,9.495627,-1.789791,2.369562,8.159766,-3.449828,5.722898,2.786492,-9.797093,0.352818,-6.083578,0.442230,8.232013,11.362326,-5.443848,5.336303,-9.874941,0.465740,-6.626109,-5.558973,-5.720084,-2.660617,-4.378738
H9_Batch2.095,1.678655,2.671322,-3.078626,-12.779453,-7.600857,-5.572492,-4.361121,12.138158,3.029460,3.384742,9.403414,-1.749363,3.102622,9.930348,-2.188337,6.086758,2.866598,-9.495539,0.942854,-6.543383,1.462108,7.641983,12.376337,-5.640130,6.455042,-9.458318,1.944198,-5.480208,-5.016087,-6.000712,-1.469882,-5.406219
H9_Batch2.096,1.282887,2.179390,-1.973353,-10.546718,-7.324242,-7.437260,-4.138913,9.990651,3.765527,3.454126,7.826406,-0.195742,2.386755,6.714594,-1.676566,5.230941,3.545732,-7.506561,2.136971,-5.731989,-0.693979,7.137707,10.259397,-5.791871,5.331823,-9.978770,1.567180,-3.269642,-5.916597,-4.906119,-1.297322,-4.440104
H9_Batch2.097,1.533928,3.131487,-1.078826,-13.156248,-7.757543,-7.185565,-4.023438,11.397866,5.853586,2.101914,8.302588,-1.386692,1.061434,9.367755,-1.623778,6.663604,4.217831,-8.838229,1.935814,-8.008271,1.372402,9.165243,10.989028,-7.753009,4.745013,-10.808002,3.289069,-4.614484,-5.984650,-3.855619,-1.217870,-5.235899
H9_Batch2.098,1.769747,2.744825,-3.522973,-14.150224,-9.490273,-6.339436,-5.073213,13.907069,4.213330,3.690815,10.619196,-1.519379,3.565630,10.597183,-3.204151,6.307015,3.640194,-9.738702,1.403051,-7.554173,1.263228,9.602510,12.434237,-6.162350,7.430397,-11.204582,2.178319,-6.428273,-5.946189,-5.527831,-1.616575,-6.453524
H9_Batch2.099,1.786683,3.907873,-2.874120,-15.056475,-8.359667,-8.135867,-4.658082,13.496722,5.650474,3.232058,9.296016,-1.545717,1.506504,10.704136,-3.906986,5.691807,3.484489,-11.926726,-0.096341,-6.860756,2.246670,10.419512,13.308835,-6.197646,6.430108,-10.160507,0.157405,-6.760549,-5.928982,-5.926824,-2.113733,-5.032862
H9_Batch2.100,3.202790,2.372146,-3.389116,-14.030104,-9.247605,-6.539369,-4.615267,12.397096,4.870820,3.037485,9.348226,-1.376735,2.910949,9.494867,-2.659585,6.551463,2.423489,-10.079268,1.360698,-7.364238,1.160780,7.919836,12.310820,-5.308163,6.475601,-11.196252,1.873158,-5.108498,-5.679505,-5.924137,-0.977851,-5.880866
H9_Batch2.101,1.670055,2.417984,-2.574136,-13.366552,-9.820669,-7.041447,-5.039058,11.841774,4.643690,2.570125,9.512964,-1.216064,2.884542,9.634439,-2.823756,6.494970,4.558822,-9.424569,1.503718,-7.505802,1.737146,9.667297,12.157295,-5.539020,6.545912,-11.234588,2.437598,-6.573963,-4.670858,-5.736172,-1.521997,-5.700259
H9_Batch2.102,2.936251,4.036234,-4.075234,-15.901398,-11.067700,-6.350067,-4.852971,14.430919,4.306707,4.860972,11.934715,-2.336369,4.116138,9.536499,-3.188628,7.485905,2.971333,-11.207907,0.792612,-7.583292,0.723811,9.730035,14.050510,-7.015877,7.270081,-12.775041,1.636575,-6.385105,-7.755831,-6.357922,-2.002021,-7.578357
H9_Batch2.103,1.492060,3.335153,-2.919635,-13.986202,-10.157984,-6.579768,-5.606991,13.316837,4.475321,3.372487,10.547436,-1.791093,3.060731,10.749150,-2.018463,6.259435,4.004187,-9.496084,2.314439,-8.294204,1.076431,9.628452,12.903775,-6.748218,7.082148,-12.210787,2.513987,-6.058941,-5.575801,-5.666131,-0.747527,-6.774070
H9_Batch2.104,2.204099,3.673006,-3.954666,-16.203482,-10.595175,-6.695743,-6.108578,14.755144,5.128744,3.630611,11.068348,-2.499926,3.753101,11.591346,-3.666332,7.034659,4.008285,-11.892638,0.778505,-7.523042,1.733509,10.689429,14.182166,-6.885164,7.765707,-11.511493,2.066280,-7.073388,-5.685761,-6.806595,-2.106294,-6.457760
H9_Batch2.105,2.787281,2.050573,-1.423458,-13.388942,-6.064645,-5.605751,-3.321157,10.611107,2.986277,1.857904,10.705582,0.431241,2.351971,9.173800,-2.619294,7.457019,2.686856,-7.962604,2.115876,-6.739944,0.166183,9.051555,11.495134,-7.679516,4.125463,-12.225672,3.662980,-4.952421,-7.523894,-3.110721,-1.423639,-4.340504
H9_Batch2.106,2.079909,3.222872,-3.216761,-15.317906,-10.900184,-6.582198,-5.941150,14.311260,4.487891,3.462081,12.749801,-2.301832,3.195400,11.337287,-3.583725,7.067338,3.260125,-10.979735,1.188687,-8.462243,1.712113,9.977412,13.334571,-7.550185,7.026415,-13.269780,1.849316,-7.945407,-6.920990,-6.090806,-1.755266,-7.993245
H9_Batch2.107,1.834263,3.884271,-3.154780,-15.146128,-10.357008,-7.878283,-4.811488,13.991905,4.347837,3.058388,11.677411,-1.908161,2.802018,10.320973,-2.623977,6.959647,3.034869,-10.322876,1.222472,-8.055260,1.117533,9.393821,13.157209,-6.619230,7.206841,-13.039556,2.638811,-6.412860,-6.723313,-5.743706,-1.981399,-6.444481
H9_Batch2.108,2.067070,2.762854,-2.511901,-12.339737,-9.306324,-6.586957,-5.756269,10.934669,4.110722,2.901859,7.974007,-2.233763,2.746286,8.616736,-2.920096,5.992352,3.047366,-9.174089,1.038300,-6.747037,1.012480,7.706188,11.200690,-5.470177,5.751878,-10.477845,0.781600,-4.665382,-5.125564,-6.421920,-1.751884,-5.002396
H9_Batch2.109,3.046314,3.211333,-2.794674,-13.534287,-9.589080,-6.364186,-5.769311,11.395688,3.561377,2.299856,9.824261,-0.524112,2.767189,7.570104,-2.307280,6.962458,2.796747,-9.942130,1.411638,-7.025018,-0.293428,8.126351,12.767091,-5.453898,5.581936,-11.685870,1.274455,-5.426113,-5.901968,-5.634549,-2.007845,-5.810247
H9_Batch2.110,2.646040,3.643639,-2.500062,-13.557839,-8.886834,-6.171686,-4.383767,11.516740,3.856530,2.232407,8.042632,-1.473150,1.703699,8.069680,-2.035701,6.494671,2.860593,-10.168797,0.055541,-6.303634,1.221081,7.670474,12.666646,-4.709096,5.762939,-9.449158,2.285075,-4.950940,-4.797479,-5.304344,-1.429137,-4.843238
H9_Batch2.111,2.377101,4.643159,-4.502329,-18.365181,-13.890528,-7.668641,-6.733112,16.739517,5.598948,4.568578,13.084329,-3.410948,3.870683,11.553767,-3.643380,7.708008,4.260317,-13.305938,0.965862,-8.765583,1.399832,11.573579,15.971646,-7.272807,8.602437,-13.749746,1.527189,-7.998859,-7.685489,-7.857992,-2.341778,-8.517554
H9_Batch2.112,3.394526,4.042203,-3.045349,-13.980541,-9.573619,-7.423073,-5.682402,12.956777,4.797369,3.293180,10.076728,-1.904984,2.300963,9.540012,-2.817608,7.351419,2.905090,-10.931136,0.832756,-7.093898,0.022284,9.636717,12.927913,-5.999076,6.115220,-10.830794,0.830683,-6.259082,-5.789696,-6.572595,-1.796320,-4.988565
H9_Batch2.113,0.935601,4.222338,-3.477647,-16.502867,-10.889785,-7.482337,-5.185689,16.156994,4.977870,4.868878,12.808522,-3.042807,3.697034,12.310906,-3.337620,7.547313,4.798876,-12.771937,0.250545,-7.647497,1.859627,10.337462,15.443020,-7.656240,8.403787,-12.591878,1.186681,-7.581453,-6.906442,-7.208079,-1.969683,-6.661945
H9_Batch2.114,1.894789,3.355698,-2.416261,-10.829979,-7.689358,-6.113008,-4.431589,10.224221,3.109200,2.855325,7.256370,-1.685915,2.004813,8.950668,-2.155880,6.078468,3.482380,-8.220170,-0.153621,-6.182863,2.026676,7.278007,11.529800,-4.106094,5.312998,-8.270637,1.898625,-3.747851,-3.957709,-6.331604,-1.197287,-4.283090
H9_Batch2.115,1.990278,3.625136,-3.195535,-13.724328,-9.108945,-5.610322,-4.585592,12.685954,3.726214,2.733361,9.631740,-2.002984,2.517473,9.438372,-2.773110,5.551047,2.890627,-9.644078,0.402800,-6.086030,1.155272,9.146276,11.818926,-6.289774,6.219076,-9.677823,1.835965,-5.893217,-6.178442,-5.665949,-1.530350,-4.939404
H9_Batch2.116,2.188129,3.424931,-3.382404,-16.041037,-10.393926,-7.157509,-5.294795,14.049987,5.208969,2.579028,11.363935,-2.100588,2.426218,10.298410,-3.065950,6.053553,2.643963,-11.492891,1.094251,-7.950269,1.179478,9.454759,13.333138,-6.810462,6.705580,-11.715411,1.148057,-6.875941,-6.527777,-6.524666,-1.967254,-6.488137
H9_Batch2.117,2.197498,3.852067,-3.911240,-15.109863,-11.179488,-7.223105,-4.946942,14.800352,3.602745,4.199665,12.967497,-2.449817,3.299231,10.721886,-4.508521,6.941483,4.391369,-12.075521,0.211071,-7.806456,0.465110,10.955992,15.033238,-6.804668,8.340590,-11.508579,0.970959,-8.043557,-7.168204,-7.617523,-1.807876,-6.717797
H9_Batch2.118,2.900638,3.914761,-4.067482,-14.009665,-10.032984,-6.784627,-5.329267,12.823390,4.100324,3.030811,10.341082,-1.388012,2.244948,8.738167,-2.489035,6.104928,2.871897,-9.844414,0.096351,-6.308366,1.551650,8.799314,11.870904,-5.591421,5.424965,-10.623019,1.474483,-5.380618,-6.532765,-6.168325,-0.899514,-6.613204
H9_Batch2.119,2.415110,3.527937,-3.125149,-15.000814,-10.570370,-6.636683,-5.149335,13.937103,5.161127,2.701589,10.899755,-2.517428,3.334188,9.867256,-3.119334,6.768505,3.149895,-10.894000,1.311812,-7.786697,1.056725,9.730563,13.224855,-7.231166,7.425377,-11.703007,2.416773,-6.160124,-6.768747,-6.150996,-1.726780,-6.824183
H9_Batch2.120,2.474925,3.072319,-2.805717,-13.129761,-8.662664,-7.233342,-4.667981,12.060599,4.395899,3.166828,9.813699,-2.052100,2.901835,9.507831,-3.504409,6.239803,2.585254,-10.136674,0.835494,-7.115633,0.912205,8.921460,12.458161,-6.608244,6.243452,-11.212699,1.512587,-5.918644,-5.834921,-6.237661,-1.887858,-6.001475
H9_Batch2.121,2.918980,2.648283,-2.067560,-13.014159,-7.078718,-5.862819,-5.714910,11.693634,3.950945,1.852122,9.921307,-0.558244,3.033741,9.790571,-3.431983,6.521437,2.227691,-8.766670,1.334274,-7.228489,1.664556,8.633590,12.101465,-6.740573,4.305112,-10.697690,2.528818,-5.970010,-5.371724,-5.152277,-1.647564,-5.044413
H9_Batch2.122,3.306193,3.607502,-3.099917,-12.626106,-7.799217,-6.003197,-3.076302,12.128866,3.706626,1.992847,8.876013,-0.994472,2.704110,8.970786,-2.926205,6.287419,5.336731,-9.705946,0.833899,-6.901277,0.885757,9.243069,11.561740,-5.195759,6.204122,-9.033974,1.512086,-5.521463,-4.853725,-4.740937,-0.082053,-5.188585
H9_Batch2.123,1.998109,2.703204,-2.267321,-9.379336,-6.702869,-5.777009,-3.780404,9.941592,2.617429,2.306695,8.077394,-1.872941,2.730512,7.843458,-1.969049,5.363361,2.366389,-8.080447,1.262267,-5.789851,0.613599,7.393569,9.723819,-5.598510,5.123521,-9.108556,1.730955,-4.521624,-5.314565,-4.738610,-1.247237,-4.595741
H9_Batch2.124,1.330677,3.065313,-2.564525,-12.516724,-8.505945,-6.742358,-4.138340,12.286786,4.889220,2.840369,9.331098,-1.631820,2.308646,10.454596,-1.878502,5.317852,2.813991,-9.221725,0.256690,-6.536658,2.156946,8.171089,11.177593,-6.545611,6.293028,-10.517601,1.785342,-5.509107,-5.350110,-4.854362,-0.722576,-5.611482
H9_Batch2.125,3.380247,3.122286,-1.853844,-22.688255,-12.267970,-11.218251,-5.305609,16.857147,7.422800,5.060446,13.021277,0.332444,4.122046,13.891725,-3.388708,12.797980,6.968875,-13.723464,2.478532,-11.488739,-2.566607,12.253958,19.051493,-7.534683,9.430972,-17.018337,3.014401,-6.459792,-6.809338,-4.178821,-0.894044,-7.611022
H9_Batch2.126,2.728920,4.320962,-4.096044,-15.544209,-10.117734,-7.574699,-4.931242,13.801899,4.855688,4.513350,11.615232,-1.365266,2.843421,10.258162,-3.263323,6.654887,1.975132,-10.869838,0.323485,-7.302381,-0.219326,8.875295,13.033486,-6.934690,7.002849,-11.651159,1.050301,-5.553012,-7.952641,-6.587585,-1.675025,-7.082353
H9_Batch2.127,1.651786,3.521439,-3.079800,-15.403572,-9.722178,-6.505967,-5.346806,13.391256,4.332803,2.943832,10.112981,-2.124457,2.589373,9.707437,-2.805157,6.688872,3.102175,-10.843040,0.055689,-6.794560,1.370338,8.952379,12.587870,-5.833342,6.435415,-10.630585,1.100547,-6.901669,-5.594628,-5.915163,-2.071493,-5.777439
H9_Batch2.128,1.967738,3.422434,-3.498411,-15.530565,-11.104358,-7.576849,-6.336261,14.350488,5.294281,2.998996,11.290968,-2.537539,3.073884,11.858166,-3.859284,6.871345,3.096637,-11.273993,1.928898,-9.588738,1.189454,10.678020,12.789716,-8.738504,6.493506,-13.365822,1.440472,-6.986523,-7.323164,-5.477232,-2.215851,-8.323952
H9_Batch2.129,1.655278,2.340505,-2.909956,-13.435668,-8.498034,-6.107712,-4.133056,12.150026,4.392848,2.851762,9.079402,-1.023569,3.067618,9.378789,-2.285591,5.611629,3.753182,-9.210201,1.718717,-6.401064,0.950540,8.771141,11.215729,-6.530738,6.574075,-11.229168,2.174333,-5.950918,-5.661978,-4.275522,-1.760550,-5.238545
H9_Batch2.130,1.316882,3.008031,-3.286576,-13.962446,-8.896930,-6.929753,-5.513975,13.092433,5.017635,2.236338,10.509319,-1.338146,2.932878,10.636213,-2.543675,6.784901,3.759369,-10.541162,1.118350,-7.935172,1.675659,9.021487,12.503134,-6.193583,6.365945,-10.946601,2.092069,-6.742423,-5.833104,-6.006495,-1.024029,-6.152918
H9_Batch2.131,2.020754,2.815285,-2.572906,-13.062461,-8.620759,-6.079810,-4.832953,12.334130,4.051251,3.338009,8.585959,-2.020298,2.859944,9.487641,-2.700128,6.323932,3.120386,-9.852374,0.981603,-6.586071,1.750074,7.659124,11.649881,-5.797219,6.072630,-10.845029,1.274666,-5.237726,-4.512869,-5.420991,-1.821232,-5.381202
H9_Batch2.132,2.773320,2.144773,-2.648290,-14.953762,-10.408463,-7.297923,-6.154704,13.411832,4.407922,3.221532,9.937447,-1.082253,3.247812,9.924513,-2.644151,7.635798,4.168283,-10.262654,2.412715,-8.639052,0.501867,9.026678,13.535794,-5.876511,6.929274,-12.967314,1.994361,-5.539495,-5.924085,-6.266856,-1.200754,-6.755032
H9_Batch2.133,1.924546,2.594854,-2.860879,-13.281271,-8.835843,-6.563171,-4.737138,11.886083,4.068086,3.510270,10.537858,-1.293157,3.169171,10.131649,-2.604557,6.544616,3.210351,-9.331974,1.176066,-7.227705,0.828701,8.610675,12.804770,-6.448215,6.393843,-11.507650,2.001159,-6.413431,-5.134725,-6.254629,-0.301665,-5.614328
H9_Batch2.134,1.431675,3.097969,-3.520785,-16.668129,-10.217854,-7.404998,-5.447405,15.180949,4.486573,3.521323,12.214515,-1.518761,3.628863,11.544157,-2.947526,7.025658,3.799661,-11.859905,0.965501,-7.891948,1.553468,10.167396,14.249323,-8.056309,7.737010,-13.206182,1.900701,-7.855889,-7.439389,-5.921332,-2.065048,-6.972615
H9_Batch2.135,1.563150,3.413786,-3.229695,-16.269798,-11.054589,-8.165673,-5.990478,15.629158,6.525393,3.928173,11.355135,-2.751874,3.727997,12.318372,-4.311995,7.207854,4.237267,-12.505013,0.723145,-8.693129,1.884774,11.196373,14.577564,-8.703326,8.100081,-12.936273,1.193777,-6.687161,-6.846753,-7.266618,-2.390305,-6.746447
H9_Batch2.136,1.914508,2.461263,-3.217428,-12.782700,-8.675351,-5.954705,-4.715102,11.458596,4.004990,3.689368,8.964609,-1.753212,2.682381,10.098404,-2.853693,6.368550,3.637179,-9.776803,0.479728,-6.582733,1.150775,8.072223,11.556853,-5.086766,6.255356,-9.745361,1.285958,-6.003690,-4.487418,-5.943111,-1.145075,-5.667755
H9_Batch2.137,2.857316,3.653327,-3.975273,-15.696978,-11.219340,-6.810520,-5.166578,13.899137,4.432403,4.136256,10.838463,-2.346057,3.513008,10.159668,-3.025546,6.331649,3.499182,-10.824989,1.352910,-7.588669,-0.077438,9.921935,14.004951,-6.293534,7.486256,-12.044622,1.295344,-7.537050,-6.250820,-6.280307,-1.764607,-7.068151
H9_Batch2.138,1.928904,4.519107,-3.597960,-17.374697,-12.976379,-9.025846,-7.159917,15.564988,5.335461,3.128705,12.895801,-2.492639,2.947785,11.774565,-3.776290,8.283356,5.424379,-13.221849,1.302668,-9.537935,1.340822,11.932629,15.833945,-7.483678,8.281122,-13.884571,2.279484,-7.757418,-7.361142,-7.721435,-1.585945,-7.249926
H9_Batch2.139,2.046409,3.413408,-3.071860,-13.992428,-9.098569,-6.000365,-5.172963,12.753959,4.469441,2.617313,9.594522,-1.280821,2.569182,9.147701,-2.511093,6.884786,3.784047,-9.973222,1.194431,-7.435226,1.432491,9.375623,12.775050,-5.283639,5.875447,-11.091272,1.956788,-6.091892,-4.841415,-4.904921,-1.821387,-5.736127
H9_Batch2.140,1.232489,4.484086,-3.085474,-16.153898,-11.950644,-7.218151,-5.616351,15.486476,5.067971,3.141471,12.554921,-2.978906,3.414858,11.537195,-3.521794,6.917087,4.014823,-11.280369,1.516441,-8.940503,1.534180,10.860415,14.250654,-8.280010,8.189038,-13.932809,1.335875,-7.767513,-6.785123,-5.858624,-1.628026,-7.609666
H9_Batch2.141,2.397887,4.031690,-4.093709,-16.035988,-10.854207,-6.639302,-5.318944,15.012988,5.591040,3.577970,11.303254,-2.112572,3.520187,11.393504,-4.122935,6.139554,4.190958,-11.351931,1.184273,-8.182722,2.724431,11.227493,13.669973,-7.499974,7.597034,-11.386877,2.360608,-7.082555,-6.253136,-6.489302,-1.321115,-6.970376
H9_Batch2.142,1.932859,3.881455,-3.514431,-14.448568,-9.321657,-5.943644,-4.853909,12.560791,4.722405,3.219975,9.635624,-1.579238,2.724501,8.493087,-3.129653,6.419059,3.400409,-10.592757,-0.094308,-5.863042,1.675494,8.621617,12.238554,-5.038920,5.852990,-9.310512,1.569720,-5.808619,-5.051529,-5.547820,-1.965419,-5.148411
H9_Batch2.143,2.266474,3.219859,-3.657815,-13.638495,-10.088800,-6.170147,-4.888302,12.893714,4.346274,3.213662,9.496862,-3.064618,2.966851,8.772027,-3.078995,6.229651,3.108509,-10.465256,-0.184993,-6.056730,1.705387,8.916203,12.683982,-5.442944,6.830618,-9.826215,2.025738,-5.765918,-5.208912,-7.182307,-2.315513,-6.016724
H9_Batch2.144,2.263638,2.577609,-3.360155,-14.718412,-9.835269,-7.184716,-4.887829,14.393908,5.122909,3.972670,11.201512,-1.267545,2.906045,9.364350,-2.814646,7.219890,2.805536,-11.028370,0.912812,-8.025209,0.065652,9.093990,12.368268,-7.430857,6.227375,-12.301639,0.305552,-6.063112,-7.500094,-5.547429,-1.621156,-7.483269
H9_Batch2.145,2.589766,3.964856,-3.267477,-17.150116,-11.985214,-7.432341,-6.017784,14.365613,5.660320,3.249557,10.864171,-2.517366,2.657724,11.576338,-3.291677,7.245668,4.597309,-11.838801,0.826505,-7.972113,1.440785,10.302259,14.167294,-6.954917,7.415678,-12.646122,2.011013,-7.518727,-6.378975,-6.486736,-0.911293,-6.663676
H9_Batch2.146,2.664919,2.940568,-2.012294,-16.458422,-9.915387,-7.117725,-5.241821,12.697531,5.416739,2.686494,9.490526,-0.541561,2.525734,11.547624,-2.040753,6.465836,4.330677,-10.324932,2.785388,-8.784308,1.326884,9.299809,13.771320,-6.564451,6.793326,-12.886623,3.274586,-6.843412,-5.739977,-4.279710,-0.386197,-6.594878
H9_Batch2.147,2.844575,4.216657,-4.286941,-15.398852,-11.244002,-6.875020,-5.147010,13.922134,4.249522,4.184862,11.767225,-2.678806,3.408662,10.260956,-3.164453,6.020612,3.378095,-11.495263,0.959913,-7.315303,0.407858,10.079727,13.759946,-6.627827,7.570858,-12.167381,1.062418,-7.235524,-7.014655,-6.868768,-1.645894,-7.273483
